,energy,time,x,y,z
0,862023.1854193296,410709.6109251508,599.5436588604182,326.62786481499364,182.9852878876142
1,208628.8843634767,410717.9500275308,597.8901560880944,325.07003614319825,181.94168910873148
2,4493.419429759726,410726.28912991076,596.2366533157706,323.51220747140286,180.89809032984877
3,3.1847739734923506e-23,410734.62823229074,594.5831505434468,321.95437879960747,179.8544915509661
4,1.6495608711670235e-25,410742.9673346707,592.929647771123,320.3965501278121,178.81089277208338
5,2.896489866772181e-41,410751.3064370507,591.276144998799,318.83872145601663,177.76729399320067
6,0.0,410759.64553943067,589.6226422264753,317.28089278422124,176.72369521431796
7,0.0,410767.98464181065,587.9691394541514,315.72306411242585,175.68009643543525
8,0.0,410776.3237441906,586.3156366818276,314.16523544063045,174.63649765655254
9,0.0,410784.6628465706,584.6621339095038,312.60740676883506,173.59289887766985
10,0.0,410793.0019489506,583.00863113718,311.04957809703967,172.54930009878714
11,0.0,410801.34105133056,581.3551283648562,309.4917494252443,171.50570131990443
12,0.0,410809.68015371053,579.7016255925324,307.9339207534489,170.46210254102175
13,0.0,410818.0192560905,578.0481228202086,306.3760920816535,169.41850376213904
14,0.0,410826.3583584705,576.3946200478848,304.8182634098581,168.37490498325633
15,0.0,410834.69746085047,574.7411172755609,303.2604347380627,167.33130620437362
16,0.0,410843.03656323045,573.0876145032371,301.7026060662673,166.2877074254909
17,0.0,410851.3756656104,571.4341117309133,300.14477739447193,165.24410864660823
18,0.0,410859.7147679904,569.7806089585895,298.58694872267654,164.20050986772551
19,0.0,410868.0538703704,568.1271061862657,297.02912005088115,163.1569110888428
20,0.0,410876.39297275036,566.4736034139419,295.4712913790857,162.1133123099601
21,0.0,410884.73207513033,564.8201006416181,293.9134627072903,161.0697135310774
22,0.0,410893.0711775103,563.1665978692943,292.3556340354949,160.0261147521947
23,2.896489866772181e-41,410901.4102798903,561.5130950969703,290.7978053636995,158.982515973312
24,6.1791783824471804e-40,410909.74938227027,559.8595923246465,289.23997669190413,157.93891719442928
25,3.0895891912235484e-39,410918.08848465024,558.2060895523227,287.68214802010874,156.89531841554657
26,3.741817897072355e-16,410926.4275870302,556.5525867799989,286.12431934831335,155.8517196366639
27,7.949913182058035e-16,410934.7666894102,554.8990840076751,284.56649067651796,154.80812085778118
28,2.0273437056150973e-16,410943.1057917902,553.2455812353513,283.00866200472257,153.76452207889847
29,10975.957233743453,410951.44489417016,551.5920784630275,281.4508333329272,152.72092330001578
30,21305.104265136968,410959.78399655013,549.9385756907037,279.8930046611318,151.67732452113307
31,23342.710997753507,410968.1230989301,548.2850729183799,278.3351759893364,150.63372574225036
32,16115.960501374186,410976.4622013101,546.631570146056,276.77734731754094,149.59012696336765
33,9952.103982622179,410984.80130369007,544.9780673737322,275.21951864574555,148.54652818448494
34,5718.8477897418115,410993.14040607004,543.3245646014084,273.66168997395016,147.50292940560226
35,12962.738711591102,411001.47950845,541.6710618290846,272.10386130215477,146.45933062671955
36,28047.307745259237,411009.81861083,540.0175590567608,270.5460326303594,145.41573184783684
37,29288.161078139787,411018.15771321,538.364056284437,268.988203958564,144.37213306895413
38,21813.258380157426,411026.49681558996,536.7105535121132,267.4303752867686,143.32853429007145
39,19672.913726734467,411034.83591796993,535.0570507397894,265.8725466149732,142.28493551118873
40,7969.842523853515,411043.1750203499,533.4035479674656,264.3147179431778,141.24133673230602
41,3809.993375713101,411051.5141227299,531.7500451951416,262.7568892713824,140.1977379534233
42,15321.507425558208,411059.85322510987,530.0965424228178,261.199060599587,139.1541391745406
43,56235.43556056165,411068.19232748984,528.443039650494,259.64123192779164,138.11054039565792
44,82874.98742963442,411076.5314298698,526.7895368781702,258.08340325599625,137.0669416167752
45,54800.47488534626,411084.8705322498,525.1360341058464,256.5255745842008,136.0233428378925
46,17861.162488393034,411093.2096346298,523.4825313335226,254.96774591240543,134.9797440590098
47,5115.148842217154,411101.54873700975,521.8290285611988,253.40991724061004,133.9361452801271
48,1858.6993845705865,411109.88783938973,520.175525788875,251.85208856881462,132.8925465012444
49,1907.9816072771202,411118.2269417697,518.5220230165512,250.29425989701923,131.8489477223617
50,2634.863565720474,411126.5660441497,516.8685202442273,248.73643122522384,130.80534894347898
51,3364.03566321969,411134.90514652967,515.2150174719035,247.17860255342845,129.7617501645963
52,4250.657433467082,411143.24424890964,513.5615146995797,245.62077388163306,128.71815138571358
53,6549.738355892322,411151.5833512896,511.90801192725587,244.06294520983766,127.67455260683087
54,14158.73114105398,411159.9224536696,510.25450915493207,242.50511653804224,126.63095382794816
55,20268.858844226408,411168.2615560496,508.60100638260826,240.94728786624685,125.58735504906547
56,35040.997501831655,411176.60065842955,506.94750361028446,239.38945919445146,124.54375627018275
57,55071.779405530004,411184.93976080953,505.2940008379606,237.83163052265607,123.50015749130006
58,79519.41508896931,411193.2788631895,503.6404980656368,236.27380185086068,122.45655871241735
59,68224.91039592157,411201.6179655695,501.986995293313,234.7159731790653,121.41295993353465
60,37286.316388174244,411209.95706794946,500.3334925209892,233.15814450726987,120.36936115465194
61,15187.514787859262,411218.29617032944,498.6799897486653,231.60031583547448,119.32576237576924
62,2.330995720750072e-19,411226.6352727094,497.0264869763415,230.04248716367908,118.28216359688653
63,4.908309333498419e-20,411234.9743750894,495.3729842040177,228.4846584918837,117.23856481800382
64,3.885710931301491e-21,411243.3134774694,493.7194814316939,226.9268298200883,116.19496603912113
65,1.6493043556909355e-21,411251.65257984935,492.0659786593701,225.3690011482929,115.15136726023843
66,2.032201254414424e-20,411259.99168222933,490.41247588704624,223.81117247649752,114.10776848135572
67,1.6389237166109563e-19,411268.3307846093,488.75897311472244,222.25334380470213,113.06416970247301
68,2.932896058714341e-19,411276.6698869893,487.10547034239863,220.6955151329067,112.02057092359031
69,0.01438432901960951,411285.00898936926,485.4519675700748,219.13768646111131,110.9769721447076
70,2745.2923558820703,411293.34809174924,483.79846479775097,217.57985778931592,109.9333733658249
71,10126.523062540515,411301.6871941292,482.14496202542716,216.02202911752053,108.8897745869422
72,25766.519883591558,411310.0262965092,480.49145925310336,214.46420044572514,107.8461758080595
73,40270.73404833686,411318.3653988892,478.83795648077955,212.90637177392972,106.80257702917679
74,33674.23666024438,411326.70450126915,477.18445370845575,211.34854310213433,105.75897825029409
75,13071.249749053162,411335.04360364913,475.5309509361319,209.79071443033894,104.71537947141138
76,586.6570289743618,411343.3827060291,473.8774481638081,208.23288575854355,103.67178069252867
77,4.1178517250231485e-19,411351.7218084091,472.2239453914843,206.67505708674815,102.62818191364597
78,2.078318499619536e-05,411360.06091078906,470.5704426191605,205.11722841495276,101.58458313476328
79,2192.730661929872,411368.40001316904,468.9169398468366,203.55939974315737,100.54098435588057
80,14242.484946931121,411376.739115549,467.2634370745128,202.00157107136198,99.49738557699786
81,33341.94616412178,411385.078217929,465.609934302189,200.44374239956656,98.45378679811516
82,923.4494770565357,411393.417320309,463.9564315298652,198.88591372777117,97.41018801923246
83,3.705073747058628e-19,411401.75642268895,462.3029287575414,197.32808505597578,96.36658924034975
84,3873.159142616408,411410.09552506893,460.64942598521753,195.77025638418039,95.32299046146704
85,18999.470978376034,411418.4346274489,458.99592321289373,194.21242771238497,94.27939168258433
86,41965.67070883851,411426.7737298289,457.3424204405699,192.65459904058957,93.23579290370164
87,57572.77585776121,411435.11283220886,455.6889176682461,191.09677036879418,92.19219412481894
88,43838.327209888455,411443.45193458884,454.03541489592226,189.5389416969988,91.14859534593623
89,12209.914422101614,411451.7910369688,452.38191212359845,187.9811130252034,90.10499656705352
90,5117.582672665188,411460.1301393488,450.72840935127465,186.423284353408,89.06139778817082
91,1851.7670364663998,411468.4692417288,449.07490657895084,184.86545568161262,88.01779900928813
92,3.659223868659607e-18,411476.80834410875,447.42140380662704,183.30762700981722,86.97420023040542
93,3.521878462934127e-18,411485.1474464887,445.7679010343032,181.74979833802183,85.9306014515227
94,153.09435304838877,411493.4865488687,444.1143982619794,180.1919696662264,84.88700267264001
95,9695.338366155505,411501.8256512487,442.46089548965557,178.63414099443102,83.84340389375731
96,27646.610374909622,411510.16475362866,440.8073927173317,177.07631232263563,82.7998051148746
97,69218.55798211996,411518.50385600864,439.1538899450079,175.5184836508402,81.75620633599189
98,53343.07658052163,411526.8429583886,437.5003871726841,173.96065497904482,80.71260755710918
99,22114.483568334592,411535.1820607686,435.8468844003603,172.40282630724943,79.66900877822648
100,7491.70942563652,411543.5211631486,434.1933816280365,170.84499763545404,78.62540999934379
101,1.4147589170233378e-05,411551.86026552855,432.5398788557127,169.28716896365864,77.58181122046108
102,5.65281925486059e-19,411560.1993679085,430.8863760833888,167.72934029186325,76.53821244157837
103,5.709338125204319e-19,411568.5384702885,429.232873311065,166.17151162006786,75.49461366269567
104,2179.0428779030603,411576.8775726685,427.5793705387412,164.61368294827247,74.45101488381297
105,12820.710562368575,411585.21667504846,425.92586776641735,163.05585427647708,73.40741610493026
106,30326.370516901774,411593.55577742844,424.27236499409355,161.4980256046817,72.36381732604755
107,23551.514586904206,411601.8948798084,422.61886222176975,159.94019693288627,71.32021854716486
108,16504.089886501388,411610.2339821884,420.96535944944594,158.38236826109087,70.27661976828216
109,10760.914958409412,411618.5730845684,419.31185667712214,156.82453958929548,69.23302098939945
110,7333.2749338226995,411626.91218694835,417.65835390479833,155.26671091750006,68.18942221051674
111,13467.528167235922,411635.2512893283,416.00485113247447,153.70888224570467,67.14582343163404
112,33873.15414129465,411643.5903917083,414.35134836015067,152.15105357390928,66.10222465275133
113,34467.4954966594,411651.9294940883,412.69784558782686,150.5932249021139,65.05862587386864
114,36542.139353747436,411660.26859646826,411.044342815503,149.0353962303185,64.01502709498592
115,29219.17294346937,411668.60769884824,409.3908400431792,147.4775675585231,62.971428316103214
116,12744.09884323988,411676.9468012282,407.7373372708554,145.9197388867277,61.92782953722052
117,1945.4271628712038,411685.2859036082,406.0838344985316,144.36191021493232,60.88423075833781
118,8.4945512332229935e-19,411693.6250059882,404.4303317262078,142.80408154313693,59.84063197945511
119,7.60752658481221e-23,411701.96410836815,402.7768289538839,141.24625287134154,58.7970332005724
120,0.0,411710.3032107481,401.1233261815601,139.68842419954612,57.753434421689704
121,0.0,411718.6423131281,399.4698234092363,138.13059552775073,56.70983564280699
122,0.0,411726.9814155081,397.8163206369125,136.57276685595534,55.6662368639243
123,0.0,411735.32051788806,396.16281786458865,135.01493818415992,54.62263808504159
124,0.0,411743.65962026804,394.50931509226484,133.45710951236453,53.57903930615889
125,0.0,411751.998722648,392.85581231994104,131.89928084056913,52.53544052727618
126,0.0,411760.337825028,391.20230954761723,130.34145216877374,51.49184174839348
127,0.0,411768.67692740797,389.54880677529343,128.78362349697835,50.44824296951077
128,0.0,411777.01602978795,387.8953040029696,127.22579482518296,49.40464419062806
129,0.0,411785.3551321679,386.24180123064576,125.66796615338755,48.361045411745366
130,0.0,411793.6942345479,384.58829845832196,124.11013748159216,47.317446632862655
131,0.0,411802.0333369279,382.9347956859981,122.55230880979677,46.27384785397996
132,4.34809305861097e-19,411810.37243930786,381.2812929136743,120.99448013800136,45.23024907509725
133,5.647483808020207e-19,411818.71154168784,379.6277901413505,119.43665146620597,44.18665029621455
134,480.53671960760164,411827.0506440678,377.9742873690267,117.87882279441058,43.14305151733184
135,8246.11600925349,411835.3897464478,376.3207845967029,116.32099412261519,42.099452738449145
136,42499.19915137252,411843.72884882777,374.6672818243791,114.7631654508198,41.055853959566434
137,13237.445755988207,411852.06795120775,373.01377905205527,113.20533677902438,40.01225518068374
138,4459.596360674112,411860.4070535877,371.3602762797314,111.64750810722899,38.96865640180103
139,15711.50735144238,411868.7461559677,369.7067735074076,110.0896794354336,37.92505762291833
140,13984.84073888382,411877.0852583477,368.05327073508374,108.5318507636382,36.88145884403562
141,32240.217274205046,411885.42436072766,366.39976796275994,106.97402209184281,35.83786006515291
142,30701.3831309074,411893.76346310764,364.74626519043613,105.41619342004742,34.79426128627021
143,5022.427028348291,411902.1025654876,363.09276241811233,103.85836474825203,33.7506625073875
144,19197.400570595863,411910.4416678676,361.4392596457885,102.30053607645661,32.70706372850481
145,33501.74683383526,411918.78077024757,359.7857568734647,100.74270740466122,31.663464949622096
146,35413.31629321739,411927.11987262755,358.1322541011409,99.18487873286583,30.6198661707394
147,25240.296253472072,411935.4589750075,356.47875132881705,97.62705006107043,29.57626739185669
148,5007.854865247925,411943.7980773875,354.82524855649325,96.06922138927504,28.532668612973993
149,9703.947421271616,411952.1371797675,353.1717457841694,94.51139271747965,27.489069834091282
150,8560.963074064293,411960.47628214746,351.5182430118456,92.95356404568423,26.445471055208586
151,11823.766703575575,411968.81538452744,349.8647402395218,91.39573537388884,25.401872276325875
152,38751.61475668879,411977.1544869074,348.211237467198,89.83790670209345,24.35827349744318
153,63510.14824476987,411985.4935892874,346.55773469487417,88.28007803029806,23.314674718560468
154,84704.31081838535,411993.83269166737,344.90423192255037,86.72224935850267,22.271075939677758
155,35253.411708860556,412002.17179404735,343.2507291502265,85.16442068670727,21.22747716079506
156,0.0,412010.5108964273,341.5972263779027,83.60659201491185,20.18387838191235
157,0.0,412018.8499988073,339.9437236055789,82.04876334311646,19.140279603029654
158,0.0,412027.1891011873,338.29022083325503,80.49093467132107,18.096680824146944
159,0.0,412035.52820356726,336.63671806093123,78.93310599952568,17.053082045264247
160,0.0,412043.86730594723,334.9832152886074,77.37527732773029,16.009483266381537
161,0.0,412052.2064083272,333.3297125162836,75.8174486559349,14.96588448749884
162,0.0,412060.5455107072,331.6762097439598,74.2596199841395,13.92228570861613
163,0.0,412068.88461308717,330.022706971636,72.70179131234408,12.878686929733433
164,0.0,412077.22371546715,328.36920419931215,71.1439626405487,11.835088150850723
165,0.0,412085.5628178471,326.71570142698835,69.5861339687533,10.791489371968012
166,0.0,412093.9019202271,325.0621986546645,68.02830529695791,9.747890593085316
167,0.0,412102.2410226071,323.4086958823407,66.47047662516252,8.704291814202605
168,0.0,412110.58012498706,321.7551931100169,64.91264795336713,7.660693035319909
169,0.0,412118.91922736703,320.10169033769307,63.35481928157171,6.617094256437198
170,0.0,412127.258329747,318.44818756536927,61.796990609776316,5.573495477554502
171,0.0,412135.597432127,316.79468479304546,60.239161937980924,4.5298966986717915
172,0.0,412143.93653450697,315.14118202072166,58.68133326618553,3.486297919789081
173,0.0,412152.27563688694,313.4876792483978,57.12350459439014,2.4426991409063987
174,2.1059889981778066e-26,412160.6147392669,311.834176476074,55.56567592259475,1.3991003620236881
175,7476.610902899429,412168.9538416469,310.18067370375013,54.00784725079936,0.3555015831409776
176,18460.570909867864,412177.2929440269,308.5271709314263,52.45001857900394,-0.688097195741733
177,18828.96094386975,412185.63204640686,306.8736681591025,50.89218990720855,-1.7316959746244152
178,5296.471579914315,412193.97114878683,305.2201653867787,49.334361235413155,-2.7752947535071257
179,4718.192546075466,412202.3102511668,303.5666626144549,47.776532563617764,-3.8188935323898363
180,21454.37701748225,412210.6493535468,301.9131598421311,46.21870389182237,-4.862492311272547
181,25799.11833341113,412218.98845592677,300.2596570698073,44.66087522002698,-5.9060910901552575
182,25467.069245742132,412227.32755830674,298.60615429748344,43.10304654823156,-6.94968986903794
183,8296.470418475257,412235.6666606867,296.95265152515964,41.54521787643617,-7.99328864792065
184,3.667782974115589e-19,412244.0057630667,295.2991487528358,39.98738920464078,-9.03688742680336
185,2.515892150823914e-19,412252.3448654467,293.645645980512,38.429560532845386,-10.080486205686071
186,7.143154208334489e-22,412260.68396782666,291.99214320818817,36.871731861049994,-11.124084984568753
187,3.319884544689995e-23,412269.02307020663,290.33864043586436,35.3139031892546,-12.167683763451464
188,1.1033927516106132,412277.3621725866,288.68513766354056,33.75607451745918,-13.211282542334175
189,108902.40216938245,412285.7012749666,287.03163489121675,32.19824584566379,-14.254881321216885
190,0.0,412294.04037734657,285.37813211889295,30.6404171738684,-15.298480100099596
191,0.0,412302.37947972654,283.7246293465691,29.08258850207301,-16.342078878982278
192,0.0,412310.7185821065,282.0711265742453,27.524759830277617,-17.38567765786499
193,1.3834655919437627e-23,412319.0576844865,280.4176238019214,25.966931158482225,-18.4292764367477
194,3.9999586209710916e-23,412327.3967868665,278.7641210295976,24.409102486686834,-19.47287521563041
195,5.910931443747144e-19,412335.73588924645,277.1106182572738,22.851273814891414,-20.516473994513092
196,1.468159777012446e-18,412344.07499162643,275.45711548495,21.293445143096022,-21.560072773395802
197,1.9458480470777483e-18,412352.4140940064,273.8036127126262,19.73561647130063,-22.603671552278513
198,1.0693615385266703e-21,412360.7531963864,272.1501099403024,18.17778779950524,-23.647270331161224
199,899.5045804605766,412369.09229876637,270.4966071679786,16.619959127709848,-24.690869110043906
200,24348.454384776334,412377.43140114634,268.84310439565473,15.062130455914456,-25.734467888926616
201,67325.94546195623,412385.7705035263,267.18960162333093,13.504301784119036,-26.778066667809327
202,18526.54711236101,412394.1096059063,265.53609885100707,11.946473112323645,-27.821665446692037
203,2.6193858923813847e-19,412402.4487082863,263.88259607868326,10.388644440528253,-28.865264225574748
204,1.5019356510962125e-25,412410.78781066625,262.22909330635946,8.830815768732862,-29.90886300445743
205,4.7685445277474764e-26,412419.12691304623,260.57559053403565,7.27298709693747,-30.95246178334014
206,5253.714911564926,412427.4660154262,258.92208776171185,5.715158425142079,-31.99606056222285
207,9628.465177460208,412435.8051178062,257.268584989388,4.157329753346687,-33.03965934110556
208,1536.2881965665476,412444.14422018616,255.61508221706418,2.599501081551267,-34.083258119988244
209,3.663953202554426e-18,412452.48332256614,253.96157944474038,1.0416724097558756,-35.126856898870955
210,2199.5243694522733,412460.8224249461,252.30807667241658,-0.5161562620395159,-36.170455677753665
211,46951.88769276257,412469.1615273261,250.65457390009277,-2.0739849338349075,-37.214054456636376
212,171904.86048971067,412477.5006297061,249.0010711277689,-3.631813605630299,-38.25765323551906
213,4.270787876504415e-22,412485.83973208605,247.3475683554451,-5.1896422774256905,-39.30125201440177
214,0.0,412494.17883446603,245.6940655831213,-6.7474709492211105,-40.34485079328448
215,4.57987829201033e-26,412502.517936846,244.0405628107975,-8.305299621016502,-41.38844957216719
216,1.0900614966936454e-22,412510.857039226,242.38706003847363,-9.863128292811894,-42.4320483510499
217,6640.399573301353,412519.19614160596,240.73355726614983,-11.420956964607285,-43.47564712993258
218,27734.593137586107,412527.53524398594,239.08005449382603,-12.978785636402677,-44.51924590881529
219,1.9176135981671336e-22,412535.8743463659,237.42655172150222,-14.536614308198068,-45.562844687698004
220,6.887633472313594e-24,412544.2134487459,235.77304894917842,-16.09444297999346,-46.606443466580714
221,58558.797803397894,412552.5525511259,234.11954617685456,-17.65227165178885,-47.650042245463396
222,0.0,412560.89165350585,232.46604340453075,-19.210100323584243,-48.69364102434611
223,0.0,412569.23075588583,230.81254063220695,-20.76792899537969,-49.73723980322882
224,0.0,412577.5698582658,229.15903785988314,-22.325757667175083,-50.78083858211153
225,0.0,412585.9089606458,227.50553508755928,-23.883586338970474,-51.82443736099421
226,0.0,412594.24806302576,225.85203231523548,-25.441415010765866,-52.86803613987692
227,0.0,412602.58716540574,224.19852954291167,-26.999243682561257,-53.91163491875963
228,0.0,412610.9262677857,222.54502677058787,-28.55707235435665,-54.95523369764234
229,0.0,412619.2653701657,220.89152399826406,-30.11490102615204,-55.99883247652505
230,0.0,412627.6044725457,219.2380212259402,-31.67272969794743,-57.042431255407735
231,0.0,412635.94357492565,217.5845184536164,-33.23055836974282,-58.086030034290445
232,0.0,412644.28267730563,215.9310156812926,-34.788387041538215,-59.129628813173156
233,0.0,412652.6217796856,214.2775129089688,-36.346215713333606,-60.173227592055866
234,7210.123194087449,412660.9608820656,212.62401013664493,-37.904044385129,-61.21682637093855
235,8265.11999438436,412669.29998444556,210.97050736432112,-39.46187305692439,-62.26042514982126
236,2769.43738981101,412677.63908682554,209.31700459199732,-41.01970172871984,-63.30402392870397
237,49223.720636780425,412685.9781892055,207.6635018196735,-42.57753040051523,-64.34762270758668
238,0.0,412694.3172915855,206.00999904734965,-44.13535907231062,-65.39122148646936
239,1.0609058841924131e-19,412702.6563939655,204.35649627502585,-45.69318774410601,-66.43482026535207
240,21507.26749995895,412710.99549634545,202.70299350270204,-47.251016415901404,-67.47841904423478
241,23146.03198078997,412719.3345987254,201.04949073037824,-48.808845087696795,-68.5220178231175
242,3.153103082540275e-24,412727.6737011054,199.39598795805443,-50.36667375949219,-69.5656166020002
243,36687.45781500922,412736.0128034854,197.74248518573057,-51.92450243128758,-70.60921538088289
244,14654.463797741828,412744.35190586536,196.08898241340677,-53.48233110308297,-71.6528141597656
245,1.3720532226917782e-55,412752.69100824534,194.43547964108296,-55.04015977487836,-72.69641293864831
246,102043.92169226237,412761.0301106253,192.78197686875916,-56.59798844667375,-73.74001171753102
247,6964.896357875332,412769.3692130053,191.1284740964353,-58.155817118469145,-74.7836104964137
248,0.0,412777.7083153853,189.4749713241115,-59.713645790264536,-75.82720927529641
249,0.0,412786.04741776525,187.8214685517877,-61.271474462059984,-76.87080805417912
250,1.2367549334928064e-24,412794.3865201452,186.16796577946388,-62.829303133855376,-77.91440683306183
251,303638.26356101315,412802.7256225252,184.51446300714008,-64.38713180565077,-78.95800561194451
252,61580.14334215576,412811.0647249052,182.86096023481622,-65.94496047744616,-80.00160439082723
253,1.3358535913905028e-22,412819.40382728516,181.2074574624924,-67.50278914924155,-81.04520316970994
254,3.9879966699508034e-25,412827.74292966514,179.5539546901686,-69.06061782103694,-82.08880194859265
255,162281.78623569227,412836.0820320451,177.9004519178448,-70.61844649283233,-83.13240072747536
256,1241035.484493407,412844.4211344251,176.24694914552094,-72.17627516462773,-84.17599950635804
257,0.0,412852.7602368051,174.59344637319714,-73.73410383642312,-85.21959828524075
258,0.0,412861.09933918505,172.93994360087333,-75.29193250821851,-86.26319706412346
259,0.0,412869.438441565,171.28644082854953,-76.8497611800139,-87.30679584300617
260,0.0,412877.777543945,169.63293805622573,-78.40758985180929,-88.35039462188885
261,0.0,412886.116646325,167.97943528390186,-79.96541852360468,-89.39399340077156
262,0.0,412894.45574870496,166.32593251157806,-81.52324719540013,-90.43759217965427
263,0.0,412902.79485108494,164.67242973925426,-83.08107586719552,-91.48119095853698
264,0.0,412911.1339534649,163.01892696693045,-84.63890453899091,-92.52478973741967
265,0.0,412919.4730558449,161.3654241946066,-86.1967332107863,-93.56838851630238
266,0.0,412927.8121582249,159.71192142228278,-87.7545618825817,-94.61198729518509
267,0.0,412936.15126060485,158.05841864995898,-89.31239055437709,-95.6555860740678
268,0.0,412944.4903629848,156.40491587763518,-90.87021922617248,-96.69918485295051
269,0.0,412952.8294653648,154.75141310531131,-92.42804789796787,-97.74278363183319
270,2.078306137078016,412961.1685677448,153.0979103329875,-93.98587656976326,-98.7863824107159
271,49631.19615622875,412969.50767012476,151.4444075606637,-95.54370524155865,-99.82998118959861
272,56914.84780181944,412977.84677250474,149.7909047883399,-97.10153391335405,-100.87357996848132
273,58115.008461280006,412986.1858748847,148.1374020160161,-98.65936258514944,-101.917178747364
274,38751.52698170099,412994.5249772647,146.48389924369224,-100.21719125694483,-102.96077752624672
275,21131.866070586257,413002.86407964467,144.83039647136843,-101.77501992874028,-104.00437630512943
276,11773.167733389366,413011.20318202465,143.17689369904463,-103.33284860053567,-105.04797508401214
277,7302.9856698973645,413019.5422844046,141.52339092672082,-104.89067727233106,-106.09157386289482
278,4171.623170187184,413027.8813867846,139.86988815439696,-106.44850594412645,-107.13517264177753
279,2341.850912310539,413036.2204891646,138.21638538207316,-108.00633461592184,-108.17877142066024
280,1278.4542903443114,413044.55959154456,136.56288260974935,-109.56416328771724,-109.22237019954295
281,1109.0967063540486,413052.89869392454,134.90937983742555,-111.12199195951263,-110.26596897842566
282,918.4191349015517,413061.2377963045,133.25587706510174,-112.67982063130802,-111.30956775730834
283,5502.673766358889,413069.5768986845,131.60237429277788,-114.23764930310341,-112.35316653619105
284,23116.37591045752,413077.91600106447,129.94887152045408,-115.7954779748988,-113.39676531507376
285,9.500246497890323e-19,413086.25510344445,128.29536874813027,-117.3533066466942,-114.44036409395648
286,8.33667981577225e-19,413094.5942058244,126.64186597580647,-118.91113531848958,-115.48396287283916
287,1960.118831114397,413102.9333082044,124.9883632034826,-120.46896399028503,-116.52756165172187
288,73609.91647067874,413111.2724105844,123.3348604311588,-122.02679266208042,-117.57116043060458
289,41667.894458519906,413119.61151296436,121.681357658835,-123.58462133387582,-118.61475920948729
290,1.737358462010495e-18,413127.95061534434,120.0278548865112,-125.14245000567121,-119.65835798836997
291,0.0,413136.2897177243,118.37435211418739,-126.7002786774666,-120.70195676725268
292,0.0,413144.6288201043,116.72084934186353,-128.258107349262,-121.74555554613539
293,2.233079192948852e-23,413152.96792248427,115.06734656953972,-129.81593602105738,-122.7891543250181
294,2606.5026596317352,413161.30702486425,113.41384379721592,-131.37376469285277,-123.83275310390081
295,25440.743148368227,413169.6461272442,111.76034102489211,-132.93159336464817,-124.87635188278352
296,20698.449407569242,413177.9852296242,110.10683825256825,-134.48942203644356,-125.91995066166623
297,11545.776855883367,413186.3243320042,108.45333548024445,-136.04725070823895,-126.96354944054889
298,2206.594462843318,413194.66343438416,106.79983270792064,-137.60507938003434,-128.0071482194316
